,winner,method,weightclass,red_slpm,red_str_acc,red_sapm,red_str_def,red_td_avg,red_td_acc,red_td_def,red_sub_avg,blue_slpm,blue_str_acc,blue_sapm,blue_str_def,blue_td_avg,blue_td_acc,blue_td_def,blue_sub_avg,red_fighter_elo,blue_fighter_elo
3598,1,6,8,4.36,0.4,4.33,0.51,0.66,0.17,0.56,0.1,6.56,0.46,7.44,0.51,1.11,0.31,0.73,0.0,1501.473493779851,1483.2982109906598
3599,0,6,6,2.33,0.42,2.82,0.47,1.02,0.42,0.81,1.0,,,,,,,,,1485.1499164837328,1536.6525235980646
3600,1,1,2,2.43,0.41,1.8,0.57,3.98,0.52,0.92,0.4,2.32,0.38,3.23,0.47,0.37,0.07,0.35,1.5,1523.3498401318132,1491.5148455476815
3601,1,6,11,,,,,,,,,2.54,0.37,2.48,0.71,1.83,0.44,0.66,0.2,1585.7264438486764,1469.3062483690635
3602,1,6,12,2.97,0.43,3.1,0.58,1.12,0.28,0.52,0.2,1.94,0.44,2.11,0.55,1.72,0.31,0.7,0.0,1463.4221788505454,1484.5544342252545
3603,0,4,11,4.51,0.48,4.59,0.57,0.87,0.33,0.5,0.1,5.37,0.36,5.41,0.56,0.0,0.0,0.5,0.1,1483.0261880812843,1450.579877839535
3604,1,6,6,3.78,0.46,3.17,0.54,2.5,0.51,0.31,0.2,3.66,0.43,4.53,0.53,0.39,0.5,0.69,0.8,1523.6487891733452,1511.5036323514917
3605,1,5,8,5.21,0.42,5.58,0.48,1.04,0.29,0.52,0.7,3.53,0.39,2.42,0.57,1.37,0.2,0.38,0.7,1507.188848681324,1482.7045194949844
3606,0,1,2,4.52,0.41,6.38,0.62,0.44,0.18,0.57,0.2,5.06,0.45,3.34,0.56,1.28,0.34,0.63,0.3,1470.2745480682886,1516.0
3607,1,6,4,4.67,0.52,4.01,0.52,1.74,0.34,0.65,0.0,2.33,0.41,2.16,0.41,0.76,0.62,0.71,0.3,1623.1602764733643,1655.0074608081377
3608,1,1,5,4.25,0.52,2.92,0.54,1.83,0.44,0.8,0.4,4.95,0.48,4.22,0.55,0.5,0.29,0.8,0.1,1627.7009864727445,1533.2485269560348
3609,1,1,2,4.6,0.38,6.62,0.53,0.36,0.29,0.77,0.1,7.4,0.52,6.78,0.56,0.43,0.44,0.91,0.4,1517.0001397858318,1573.8677291674733
3610,1,4,5,4.38,0.44,5.47,0.55,0.45,0.23,0.83,0.0,2.77,0.52,3.07,0.59,2.22,0.24,0.83,0.0,1491.716103004381,1495.1632735912578
3611,0,1,0,4.84,0.43,4.93,0.61,0.17,0.14,0.75,0.0,5.49,0.46,3.67,0.57,0.79,0.34,0.42,0.4,1510.0126876791787,1581.5329813469689
3612,1,6,2,2.63,0.31,5.11,0.58,1.14,0.15,0.62,0.0,4.68,0.35,4.62,0.58,0.74,0.42,0.57,0.1,1458.0401023582494,1458.1625143081478
3613,0,1,8,4.98,0.48,6.91,0.47,2.8,0.5,0.66,0.0,3.64,0.49,4.01,0.54,0.84,0.33,0.51,0.2,1456.6815768310191,1510.7952459864832
3614,1,6,3,2.94,0.44,2.17,0.56,3.01,0.36,0.52,0.1,4.41,0.5,3.92,0.5,2.74,0.47,0.68,0.9,1538.9616427174096,1638.556299949112
3615,0,6,2,3.67,0.45,3.55,0.56,0.94,0.25,0.58,0.2,4.36,0.36,3.05,0.68,0.46,0.28,0.96,0.3,1567.1784239359297,1526.6412391777942
3616,0,6,2,4.36,0.41,4.45,0.58,0.64,0.28,0.61,0.3,3.91,0.41,2.97,0.68,4.2,0.45,0.66,0.3,1469.3003667867788,1537.5003145665553
3617,1,1,6,2.63,0.58,1.55,0.61,3.2,0.53,0.9,1.1,1.95,0.31,2.51,0.63,4.08,0.53,0.92,0.8,1702.4490952766923,1512.8320809616168
3618,1,1,2,3.15,0.4,3.14,0.58,1.11,0.38,0.62,0.4,4.67,0.56,4.02,0.56,1.43,0.53,0.47,0.6,1492.838209814453,1532.9273028078426
3619,0,6,11,3.35,0.52,2.62,0.42,1.27,0.33,0.34,1.0,3.73,0.51,3.51,0.58,1.66,0.42,0.62,0.3,1510.600710710872,1512.6911344041737
3620,1,6,8,4.36,0.52,2.74,0.54,2.82,0.45,0.89,0.1,2.52,0.39,2.53,0.38,0.25,0.33,0.47,1.0,1680.220340653585,1476.6914000149768
3621,1,5,2,3.4,0.38,3.34,0.51,2.87,0.34,0.56,1.1,4.23,0.39,3.8,0.58,0.61,0.4,0.81,0.0,1564.0973775136438,1526.59724250602
3622,1,6,6,4.79,0.49,4.11,0.61,0.96,0.18,0.59,0.9,3.76,0.42,3.07,0.6,0.92,0.28,0.71,0.5,1533.823628228483,1467.8321219025763
3623,0,7,6,3.37,0.4,3.69,0.57,2.39,0.39,0.36,1.0,,,,,,,,,1520.7481807136164,1526.6913622355348
3624,0,6,9,3.12,0.42,4.04,0.55,1.62,0.22,0.28,0.5,5.19,0.39,6.64,0.56,0.15,0.5,0.77,0.2,1470.0193138476095,1526.2147156730905
3625,1,5,0,3.13,0.47,3.32,0.54,1.97,0.5,0.68,0.8,3.44,0.55,2.84,0.51,2.27,0.55,0.64,0.4,1552.4826984769295,1476.6815287551
3626,0,4,11,2.23,0.56,1.44,0.45,1.31,0.66,0.2,0.7,3.86,0.37,4.19,0.55,0.58,0.4,0.57,0.5,1453.1546324938593,1450.576237242628
3627,0,6,12,2.75,0.29,3.31,0.71,0.2,0.2,0.7,0.2,3.96,0.47,4.32,0.61,0.75,0.26,0.67,0.0,1483.401975130368,1533.3746990104194
3628,1,6,2,1.28,0.41,2.71,0.51,3.45,0.47,0.22,0.4,3.44,0.49,3.58,0.36,2.66,0.5,0.53,1.1,1488.6373691746555,1452.8570394550245
3629,1,7,10,,,,,,,,,3.13,0.4,2.92,0.55,0.87,0.3,0.76,0.1,1573.1781261745243,1504.8114687237542
3630,1,6,6,4.1,0.48,1.75,0.65,5.32,0.48,0.84,0.8,4.11,0.44,4.65,0.56,0.45,0.5,0.72,0.1,1681.4957612040164,1564.010233765801
3631,1,5,6,5.03,0.48,4.72,0.51,0.73,0.34,0.78,0.3,2.54,0.4,2.64,0.52,3.29,0.43,0.66,0.0,1611.317151499945,1518.794562563122
3632,0,6,12,4.41,0.38,4.12,0.64,1.8,0.44,0.77,0.8,2.19,0.39,2.87,0.54,3.28,0.36,0.47,0.3,1540.251036610104,1549.4812298710576
3633,0,6,8,3.66,0.39,2.67,0.55,0.59,0.46,0.38,1.0,3.43,0.46,2.48,0.51,2.12,0.38,0.53,0.2,1495.302087874452,1589.129414892279
3634,1,6,2,2.94,0.42,2.16,0.66,2.16,0.55,0.5,0.3,,,,,,,,,1548.1542878955863,1504.9640663584971
3635,0,7,3,4.67,0.47,4.11,0.53,1.69,0.35,0.32,1.8,3.31,0.51,2.98,0.65,1.22,0.43,0.9,0.8,1494.4760732064742,1533.7661675281
3636,1,5,0,3.39,0.44,2.66,0.56,3.73,0.47,0.59,1.0,3.13,0.35,5.0,0.48,0.54,0.13,0.4,0.2,1502.2388203003036,1466.7619392144013
3637,0,6,8,3.85,0.47,4.67,0.59,0.65,0.64,0.65,0.0,3.48,0.47,3.23,0.6,1.95,0.35,0.54,0.6,1551.8331710401758,1572.3607653746994
3638,0,1,2,3.13,0.47,2.87,0.57,1.84,0.33,0.46,0.9,3.75,0.35,4.46,0.6,1.09,0.37,0.46,0.1,1570.2068217189817,1579.745032249749
3639,1,6,8,4.78,0.41,4.68,0.61,0.6,0.27,0.71,0.0,4.32,0.47,5.16,0.52,0.81,0.4,0.78,0.2,1538.6952579038073,1494.302129981648
3640,1,1,5,3.73,0.49,4.43,0.51,2.11,0.33,0.6,0.9,3.86,0.51,3.06,0.57,4.15,0.39,0.76,1.7,1613.8125654713406,1513.0572162150038
3641,0,6,5,4.6,0.5,4.49,0.56,0.46,0.44,0.64,0.0,3.44,0.49,3.03,0.52,1.03,0.48,0.69,0.3,1487.187837654196,1580.4463541294244
3642,1,5,7,5.06,0.45,5.35,0.5,0.0,0.0,0.54,2.6,3.05,0.45,3.29,0.48,1.75,0.45,0.67,0.1,1463.3651630312345,1509.4391397549905
3643,1,1,8,4.78,0.42,3.59,0.65,1.05,0.54,0.78,0.0,3.63,0.45,3.63,0.54,2.37,1.0,0.5,0.0,1509.9559918332272,1499.9678588952254
3644,1,1,8,3.66,0.51,2.62,0.66,1.94,0.76,0.73,0.0,3.18,0.39,3.73,0.5,0.24,0.09,0.57,0.2,1523.7546242966164,1495.4838096859069
3645,1,6,6,5.52,0.49,4.15,0.68,0.0,0.0,0.86,0.0,2.65,0.41,2.31,0.59,2.18,0.45,0.4,0.4,1513.2519835952685,1529.7999534997882
3646,1,1,7,3.32,0.39,3.44,0.61,1.46,0.39,0.83,0.0,2.45,0.48,2.7,0.55,0.94,0.33,0.37,0.0,1457.430993632825,1455.973305570457
3647,1,6,8,3.35,0.44,2.55,0.69,1.56,0.58,0.66,0.2,2.5,0.48,4.18,0.49,0.85,0.35,0.56,1.4,1519.4022212188574,1484.9842115201857
3648,0,5,2,4.79,0.51,4.0,0.59,1.01,0.5,0.63,0.4,4.08,0.37,6.59,0.49,1.07,0.26,0.55,1.1,1576.5231835080765,1571.8746563342097
3649,0,6,2,2.95,0.33,3.02,0.51,1.31,0.31,0.47,1.7,5.26,0.41,4.49,0.63,0.22,0.5,0.55,0.9,1486.1857766354678,1494.5612582181832
3650,1,1,0,3.37,0.4,4.53,0.54,0.87,0.41,0.46,0.3,4.41,0.52,2.21,0.58,2.51,0.29,0.42,0.7,1503.442315544669,1649.4350748845532
3651,1,6,6,4.32,0.47,3.66,0.55,1.88,0.56,0.67,0.2,2.05,0.44,4.21,0.39,0.35,0.5,0.47,0.7,1510.785765263117,1472.8824826492662
3652,1,6,7,3.54,0.48,4.05,0.5,1.71,0.24,0.8,0.1,2.6,0.47,3.72,0.52,0.81,0.25,0.77,1.0,1499.1671463580262,1454.694127634908
3653,0,6,0,3.81,0.35,3.96,0.56,0.91,0.35,0.7,0.2,4.39,0.45,5.18,0.56,0.0,0.0,0.73,0.3,1457.120679305583,1501.0067030685764
3654,1,4,11,4.63,0.49,4.45,0.54,0.95,0.44,0.34,0.7,2.78,0.54,2.51,0.61,2.57,0.51,0.65,0.3,1504.1486938095873,1507.0965145434911
3655,0,1,0,6.61,0.52,4.37,0.5,0.71,0.3,0.72,0.2,2.77,0.44,4.31,0.49,1.25,0.53,0.58,0.2,1507.5576291247496,1458.5853974500003
3656,0,5,0,1.74,0.37,3.93,0.44,1.37,0.33,0.66,0.0,4.19,0.46,3.2,0.58,2.04,0.46,0.77,0.8,1468.736306793522,1530.4635320434306
3657,1,4,0,3.94,0.47,3.5,0.52,1.74,0.31,0.61,0.1,4.36,0.42,2.51,0.56,5.89,0.35,0.82,0.3,1495.145461099289,1643.9432535259027
3658,1,6,0,3.45,0.35,3.18,0.61,0.54,0.22,0.7,0.3,2.72,0.45,2.79,0.49,1.44,0.62,0.6,0.8,1563.3488614291136,1528.7721401857436
3659,0,5,6,6.18,0.57,4.96,0.52,0.21,0.5,0.65,0.0,2.64,0.37,3.44,0.56,1.95,0.4,0.83,0.6,1498.9281845293292,1519.9932538681155
3660,0,1,7,1.36,0.33,3.92,0.45,3.07,0.37,0.0,0.5,3.17,0.54,2.39,0.58,1.07,0.5,0.72,0.3,1486.1020658909183,1531.0158817289598
3661,1,1,2,7.16,0.47,4.76,0.59,0.25,0.53,0.83,0.3,3.62,0.46,3.72,0.6,0.49,0.53,0.92,0.1,1665.1707854938722,1592.5415843012825
3662,0,1,4,3.67,0.64,2.44,0.57,1.42,0.55,0.73,0.8,2.33,0.41,2.16,0.41,0.76,0.62,0.71,0.3,1568.7724316877263,1655.0074608081377
3663,1,6,3,3.82,0.47,3.46,0.59,1.84,0.31,0.76,0.1,3.88,0.37,2.91,0.65,0.85,0.4,0.67,0.4,1611.4778528959955,1573.2897310904873
3664,1,1,6,4.32,0.41,4.39,0.55,2.92,0.36,0.92,0.5,6.59,0.58,7.18,0.51,0.1,0.14,0.68,0.0,1535.2146324788823,1601.7683209537274
3665,1,6,12,,,,,,,,,,,,,,,,,1537.5546402767557,1534.8698654701616
3666,0,1,6,3.4,0.55,3.21,0.49,2.25,0.4,0.56,2.7,3.7,0.44,3.44,0.48,0.29,0.28,0.64,0.2,1662.2118871650696,1568.2899668630112
3667,0,1,8,2.99,0.51,2.55,0.46,2.35,0.38,0.63,0.6,4.36,0.37,5.67,0.47,0.33,0.5,0.73,0.7,1484.1407767325677,1535.8433855204769
3668,1,6,6,4.69,0.43,3.53,0.55,0.94,0.33,0.77,0.0,4.33,0.55,3.54,0.5,1.65,0.27,0.69,0.0,1559.0273734300506,1574.2985638945656
3669,1,4,12,3.84,0.37,5.19,0.48,1.08,0.28,0.75,0.8,4.29,0.39,4.0,0.55,0.39,0.31,0.39,0.5,1490.3772779045391,1475.5233489070256
3670,1,1,12,3.55,0.44,3.2,0.51,1.53,0.38,0.28,1.8,1.53,0.28,4.92,0.42,0.4,0.25,0.28,0.4,1466.6242658019848,1453.4401925280374
3671,0,1,8,4.98,0.48,6.91,0.47,2.8,0.5,0.66,0.0,3.64,0.49,4.01,0.54,0.84,0.33,0.51,0.2,1456.6815768310191,1510.7952459864832
3672,0,5,5,2.81,0.46,3.84,0.49,1.41,0.2,0.5,0.0,5.58,0.54,3.54,0.5,0.31,0.28,0.82,0.3,1469.8808403728892,1570.9962089223363
3673,1,1,4,3.37,0.59,2.57,0.57,0.96,0.66,0.36,0.0,2.95,0.51,2.95,0.56,1.85,0.33,1.0,1.2,1543.5068539767517,1486.0767644614036
3674,1,6,11,5.6,0.41,4.43,0.64,2.25,0.54,0.69,0.4,3.35,0.3,5.7,0.51,1.35,0.23,0.3,0.1,1515.263693206478,1454.219966589563
3675,1,6,0,6.7,0.61,3.48,0.6,0.29,0.42,0.61,0.3,4.02,0.32,6.07,0.5,0.5,0.22,0.44,0.0,1619.5507812305807,1438.8426036269127
3676,0,4,11,4.04,0.3,4.67,0.66,0.0,0.0,0.0,1.3,4.05,0.39,5.25,0.55,1.03,0.25,0.69,0.1,1465.9620069873831,1540.7530391922012
3677,0,1,7,3.71,0.45,5.72,0.55,1.31,0.2,0.75,1.0,3.05,0.45,3.43,0.53,1.86,0.31,0.42,1.4,1468.736278479182,1508.7963793913166
3678,0,5,0,3.36,0.41,5.37,0.67,0.85,0.21,0.7,1.9,2.86,0.49,3.84,0.53,4.92,0.49,0.58,1.0,1468.2565003869554,1544.9489787592493
3679,0,5,11,5.0,0.58,3.0,0.64,7.5,1.0,0.0,0.0,2.9,0.37,3.39,0.45,1.85,0.33,0.68,0.8,1484.0,1511.5525859521326
3680,0,1,7,4.3,0.43,5.1,0.5,2.55,0.36,1.0,0.0,7.69,0.48,5.53,0.59,0.35,1.0,0.58,0.0,1495.0456198762097,1501.4754976394772
3681,0,5,11,1.2,0.2,1.8,0.76,0.0,0.0,0.0,0.0,2.54,0.43,3.97,0.57,2.03,0.83,0.66,0.8,1484.0,1467.1682807531354
3682,0,1,11,4.44,0.34,4.31,0.64,0.0,0.0,0.0,0.0,3.34,0.37,5.2,0.5,0.84,0.5,0.14,0.0,1484.0,1468.3341811992625
3683,1,5,11,2.86,0.48,2.86,0.56,2.74,0.4,0.41,0.9,2.5,0.31,2.98,0.54,1.9,0.66,0.7,0.5,1533.3720015713138,1468.0
3684,0,1,7,4.33,0.38,2.71,0.65,1.05,0.43,0.63,0.3,3.74,0.42,3.48,0.57,1.1,0.34,0.59,0.1,1574.3111964244913,1548.918641127935
3685,1,7,8,4.46,0.42,3.95,0.56,1.19,0.41,0.6,0.0,2.63,0.36,2.73,0.58,0.97,0.29,0.57,0.4,1554.5126588781309,1502.647494619492
3686,1,4,2,4.73,0.43,3.27,0.6,0.0,0.0,0.0,0.0,4.21,0.49,3.09,0.62,0.54,0.68,0.64,0.7,1515.629374972253,1538.8476555456923
3687,0,5,8,3.38,0.49,2.9,0.62,1.08,0.32,0.72,0.0,1.81,0.31,3.03,0.59,3.72,0.52,0.66,0.1,1567.3898252755887,1500.742279611428
3688,1,5,2,4.89,0.48,3.0,0.64,5.22,0.56,0.77,0.8,3.0,0.42,3.64,0.63,0.0,0.0,0.53,0.0,1589.0906672782091,1488.1630676142636
3689,1,7,8,4.49,0.46,5.82,0.51,0.42,0.3,0.73,0.0,3.42,0.37,3.95,0.51,2.37,0.33,1.0,1.6,1506.4827488154574,1455.3969105250212
3690,0,7,12,3.89,0.43,4.75,0.53,2.0,0.57,0.61,0.6,4.69,0.45,3.23,0.6,0.84,0.73,0.64,0.0,1428.2932440883872,1564.907320860774
3691,1,5,2,4.58,0.43,4.0,0.55,0.61,0.38,0.73,0.1,0.7,0.1,1.88,0.72,0.0,0.0,0.0,0.0,1531.3018178588325,1484.0
3692,0,1,4,6.04,0.45,6.65,0.52,0.09,0.5,0.74,0.0,2.41,0.44,3.02,0.55,1.01,0.23,0.45,0.1,1413.323604515493,1487.862205787366
3693,0,7,9,4.23,0.41,4.95,0.49,0.62,0.3,0.63,0.2,3.73,0.5,3.52,0.5,4.34,0.52,0.33,0.2,1439.714997995262,1456.3107328129836
3694,0,6,2,,,,,,,,,3.04,0.37,4.47,0.52,0.3,0.2,0.68,0.0,1482.502641742822,1468.894266586186
3695,1,5,4,3.35,0.39,5.82,0.35,4.41,0.62,1.0,0.9,3.35,0.48,5.09,0.35,0.0,0.0,0.33,0.4,1483.7545887806457,1483.1805546744474
3696,1,6,4,3.59,0.52,2.64,0.55,1.75,0.31,0.31,1.2,3.6,0.48,3.31,0.55,1.39,0.33,0.75,0.1,1582.1850075926352,1593.088572895982
3697,0,4,11,4.48,0.42,5.66,0.57,0.71,0.4,0.68,0.4,3.73,0.51,3.51,0.58,1.66,0.42,0.62,0.3,1455.2135381122646,1512.6911344041737
3698,0,4,8,5.04,0.49,3.65,0.6,1.14,0.4,0.64,0.2,4.39,0.43,3.48,0.57,2.28,0.39,0.89,0.2,1495.9658616200452,1684.6532900173931
3699,1,4,8,3.45,0.43,2.63,0.61,1.46,0.41,0.67,0.6,2.18,0.34,2.31,0.57,0.67,0.25,0.55,0.5,1584.9571285330112,1484.6296954123834
3700,1,6,7,4.19,0.42,2.39,0.53,1.27,0.28,0.59,0.0,3.62,0.38,4.64,0.61,1.86,0.34,0.78,0.3,1572.1801476900964,1524.3167883564813
3701,1,6,1,6.18,0.56,3.36,0.58,1.67,0.34,0.7,0.2,5.19,0.4,5.46,0.52,0.63,0.18,0.64,0.0,1537.5834684282524,1485.040397448441
3702,1,1,3,2.88,0.39,3.65,0.58,0.28,0.22,0.72,0.4,1.95,0.43,3.66,0.43,0.54,0.16,0.33,0.0,1468.9217240800292,1468.3840139502292
3703,1,5,6,3.44,0.47,3.25,0.5,3.3,0.32,0.43,1.2,4.26,0.59,2.54,0.56,2.08,0.51,0.82,0.3,1545.9122549208585,1470.9803439655832
3704,0,1,4,4.82,0.56,6.68,0.5,0.0,0.0,0.62,0.0,3.77,0.46,5.18,0.44,0.0,0.0,0.57,0.0,1451.3155955684483,1503.8776482234612
3705,0,4,6,3.66,0.38,4.86,0.5,0.68,0.27,0.53,0.7,6.56,0.46,7.44,0.51,1.11,0.31,0.73,0.0,1469.3081769952998,1485.3974865067378
3706,0,6,12,2.97,0.54,5.1,0.5,2.31,0.41,0.53,1.0,3.13,0.41,4.48,0.48,0.46,0.33,0.4,2.8,1455.51007323766,1515.3312356809845
3707,0,6,3,1.44,0.42,3.53,0.53,0.55,0.66,0.51,0.8,2.57,0.42,1.88,0.63,2.83,0.51,0.46,0.2,1465.6271984015495,1473.2794275405925
3708,0,6,4,3.91,0.65,3.02,0.45,2.62,0.42,0.78,0.0,1.68,0.38,1.87,0.48,0.41,0.33,0.58,0.4,1441.4782091985,1513.406044510478
3709,1,1,6,5.3,0.5,4.33,0.52,1.24,0.36,0.64,1.3,3.05,0.47,3.44,0.54,0.61,0.5,0.6,1.1,1654.7927553436607,1522.7991076908304
3710,1,1,8,3.76,0.55,2.92,0.55,1.68,0.46,0.63,1.3,2.69,0.37,3.02,0.56,1.51,0.24,0.46,0.8,1523.4975657253435,1508.327084036574
3711,0,6,4,3.98,0.51,6.08,0.52,1.54,0.37,1.0,0.0,3.82,0.45,3.22,0.57,0.37,0.35,0.76,0.2,1456.303399232152,1492.3206156596398
3712,0,4,7,2.71,0.49,2.32,0.55,1.87,0.51,0.7,0.8,1.9,0.42,2.44,0.53,2.69,0.53,0.84,0.5,1476.21843326429,1540.1737033746265
3713,1,1,0,3.22,0.42,2.5,0.66,1.65,0.39,0.78,0.2,3.13,0.5,3.73,0.55,3.32,0.6,0.71,1.3,1550.4296491877408,1480.164596904669
3714,0,1,6,2.84,0.39,5.39,0.54,2.39,0.45,0.54,2.0,2.63,0.33,3.0,0.61,3.1,0.35,0.66,0.6,1501.1305407228615,1485.6919054263828
3715,0,4,0,3.2,0.4,3.58,0.61,0.71,0.28,0.82,0.0,3.37,0.4,4.53,0.54,0.87,0.41,0.46,0.3,1506.943171346612,1503.442315544669
3716,1,6,12,3.22,0.61,1.58,0.47,4.65,0.47,0.8,0.7,2.7,0.3,4.48,0.58,0.25,1.0,0.28,0.2,1575.138870702247,1500.3375832157171
3717,1,6,6,3.58,0.52,1.96,0.58,1.81,0.34,0.41,0.6,2.91,0.29,5.98,0.48,0.0,0.0,0.36,0.0,1570.4348621978993,1470.783888879602
3718,0,6,12,5.47,0.5,4.92,0.61,0.81,0.32,0.75,0.1,,,,,,,,,1502.2134381928113,1518.5465746944053
3719,0,6,8,4.6,0.37,3.59,0.61,1.87,0.25,0.69,0.5,5.95,0.42,4.57,0.6,0.73,0.64,0.76,0.2,1484.5025061957706,1561.8465222012262
3720,1,6,5,5.8,0.44,5.08,0.5,0.71,0.33,0.67,0.6,3.83,0.46,4.52,0.64,0.45,0.08,0.75,0.5,1500.9354010713778,1482.7270325602951
3721,0,5,7,3.05,0.45,3.29,0.48,1.75,0.45,0.67,0.1,2.57,0.51,2.42,0.57,0.72,0.4,0.4,0.5,1509.4391397549905,1515.6080559442214
3722,0,5,7,4.33,0.38,2.71,0.65,1.05,0.43,0.63,0.3,3.78,0.53,1.4,0.72,4.16,0.74,0.83,1.1,1574.3111964244913,1611.1144577497585
3723,0,1,0,2.98,0.4,3.76,0.6,1.03,0.34,0.8,0.0,5.09,0.41,3.47,0.62,1.56,0.3,0.77,0.8,1556.7059657622976,1636.9637024013653
3724,0,1,12,6.28,0.48,3.25,0.62,0.27,0.62,0.8,0.1,3.71,0.42,3.48,0.63,1.46,0.5,0.61,0.4,1570.2690200513332,1584.4334103430106
3725,1,6,8,4.11,0.46,3.02,0.55,0.25,0.41,0.63,0.0,4.05,0.47,3.05,0.64,1.38,0.59,0.72,0.3,1555.4187910563408,1543.7209682692244
3726,0,1,7,3.49,0.45,3.99,0.53,3.83,0.46,0.63,0.3,6.22,0.58,6.56,0.49,0.36,0.75,0.8,0.0,1528.9328485589813,1552.1713608539749
3727,1,1,6,4.13,0.39,3.31,0.6,0.26,0.33,0.57,0.7,2.68,0.34,3.78,0.54,0.96,0.66,0.64,0.7,1564.0669159266454,1499.5524194481332
3728,0,0,4,3.05,0.39,3.33,0.54,0.29,0.28,0.7,0.1,3.97,0.53,3.3,0.54,0.0,0.0,0.28,0.0,1476.0737894433453,1499.706922163167
3729,1,1,5,3.03,0.47,3.33,0.47,1.09,0.36,0.67,0.5,4.43,0.46,2.22,0.59,4.89,0.5,0.83,0.0,1539.5596550818386,1571.4194358400964
3730,1,6,8,4.47,0.47,3.26,0.54,0.79,0.39,0.73,0.6,3.5,0.49,4.72,0.49,1.15,0.32,0.37,1.6,1613.794709074178,1471.39246604629
3731,0,1,4,3.29,0.48,3.8,0.44,1.82,0.46,0.37,1.9,3.54,0.5,1.91,0.58,5.69,0.53,0.31,0.0,1511.0665310903942,1616.3097242768415
3732,0,1,0,4.06,0.46,4.06,0.71,0.16,0.14,0.83,0.0,2.97,0.36,4.06,0.54,2.57,0.57,0.7,0.7,1564.245420566562,1545.2426036606466
3733,1,1,7,3.51,0.47,3.05,0.51,3.14,0.33,0.85,0.6,2.59,0.53,1.57,0.61,1.21,0.65,0.75,0.4,1591.311186811925,1528.478095433715
3734,0,6,8,1.8,0.43,2.07,0.63,2.49,0.24,0.61,1.0,3.81,0.38,3.09,0.54,3.64,0.42,0.68,0.2,1579.0603986736885,1608.81875408523
3735,1,5,0,5.38,0.41,6.29,0.55,0.48,0.16,0.82,0.5,5.49,0.46,3.67,0.57,0.79,0.34,0.42,0.4,1508.3680238631052,1581.5329813469689
3736,1,6,6,3.13,0.45,2.67,0.6,0.98,0.42,0.6,0.5,2.92,0.42,3.44,0.56,1.5,0.45,0.48,1.7,1623.523331187246,1520.3198057240038
3737,1,1,7,3.72,0.48,2.57,0.53,0.88,0.33,0.65,0.1,5.09,0.44,3.69,0.56,1.53,0.3,0.8,0.4,1571.2186919455112,1575.273710930172
3738,1,6,0,5.36,0.4,4.27,0.56,0.56,0.58,0.67,0.6,4.27,0.49,5.37,0.5,0.51,0.39,0.72,0.8,1601.4361660198783,1580.555686434945
3739,1,5,8,5.05,0.51,5.22,0.52,0.99,0.53,0.62,0.7,5.21,0.42,5.58,0.48,1.04,0.29,0.52,0.7,1616.2028205777356,1507.188848681324
3740,1,5,7,1.95,0.42,2.14,0.52,3.42,0.39,0.53,0.8,2.74,0.25,4.19,0.56,0.0,0.0,0.2,0.0,1518.4037503225554,1473.3563321104034
3741,0,6,6,2.08,0.41,3.31,0.55,2.5,0.39,0.76,0.5,5.75,0.55,3.97,0.56,1.78,0.31,0.62,0.0,1478.6420649257957,1512.5930508406004
3742,1,6,8,4.26,0.41,3.52,0.56,0.75,0.2,0.68,0.5,3.75,0.48,3.66,0.58,1.37,0.4,0.69,0.3,1576.3681588297995,1512.5689244406635
3743,1,4,3,2.82,0.54,3.64,0.49,1.69,0.35,0.58,1.4,2.12,0.46,1.66,0.62,4.54,0.57,0.69,0.6,1596.285360214953,1499.4255333334868
3744,1,5,4,4.27,0.58,4.3,0.45,0.45,0.5,0.87,0.5,2.76,0.44,4.02,0.42,0.0,0.0,0.33,0.0,1466.7992367472616,1468.768656696543
3745,0,1,8,4.41,0.46,4.48,0.53,1.16,0.33,0.73,1.2,2.3,0.46,3.31,0.56,0.55,0.46,0.69,0.0,1559.2364495250497,1552.991511015587
3746,1,6,12,5.54,0.43,5.51,0.57,0.31,0.22,0.74,0.2,4.1,0.31,7.37,0.52,0.75,0.21,0.83,0.0,1503.7591344820742,1437.7887199856916
3747,1,5,5,3.44,0.49,3.03,0.52,1.03,0.48,0.69,0.3,3.03,0.54,3.24,0.44,2.17,0.32,0.58,0.1,1580.4463541294244,1470.580376852749
3748,1,6,7,3.3,0.52,3.93,0.51,0.61,0.4,0.38,1.5,2.92,0.48,5.65,0.56,0.37,1.0,0.8,0.0,1464.6969269698334,1466.789663861456
3749,1,6,6,1.41,0.34,2.02,0.47,2.46,0.46,0.37,1.3,6.4,0.45,6.01,0.63,0.35,0.2,0.84,0.0,1472.6274646996865,1589.7535750047211
3750,0,1,0,1.86,0.36,3.1,0.52,2.64,0.35,0.43,0.6,3.31,0.41,4.59,0.54,1.68,0.41,0.6,0.7,1469.1529099468455,1485.243764211608
3751,0,6,7,3.28,0.44,3.63,0.52,0.06,0.14,0.82,0.1,2.53,0.45,2.14,0.65,2.37,0.29,0.66,0.7,1490.3485462625724,1518.7573466183326
3752,0,6,2,3.52,0.41,4.82,0.5,0.39,0.25,0.52,0.0,3.84,0.37,4.15,0.51,2.17,0.44,0.7,0.2,1462.3419460312853,1518.96435449738
